LL XC,HL XC,HL Atoms,Post-HF Method,Basis,OH-H Distance,Total DFT Energy (A-in-B),AB LL Energy,A HL Energy,A LL Energy,PB Correction,AB_LL Time,A_LL Time,A_HL Time
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.6620306864886794,-14855.41585189811,-14854.861071883674,-8330.381127448869,-8328.571639245245,0.16736940657462693,19.24506115913391,2.51863431930542,27.788623094558716
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.462030686488679,-14855.445297864566,-14854.891586239542,-8330.362846103075,-8328.55430810752,0.1674282889771426,19.415767908096313,2.5933070182800293,27.985999584197998
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.5620306864886793,-14855.429884044832,-14854.875765619892,-8330.369025642627,-8328.560008348046,0.16746490348449453,19.33742594718933,2.5825083255767822,28.198984622955322
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.362030686488679,-14855.4614910773,-14854.90826179276,-8330.350543669636,-8328.542417699991,0.16744995573399227,19.558914184570312,2.6413745880126953,28.621017694473267
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.16203068648868,-14855.494581635763,-14854.941659998261,-8330.324133864688,-8328.515537391024,0.16748259369613344,19.82406783103943,2.6037747859954834,28.428636074066162
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.262030686488679,-14855.47829343837,-14854.92525544506,-8330.339171466469,-8328.530987952607,0.1674411567881097,19.555803298950195,2.6582648754119873,28.706187963485718
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.0620306864886793,-14855.508824509086,-14854.955988893786,-8330.305626798505,-8328.496604402277,0.1676762759177049,19.74219560623169,2.65230393409729,28.348408699035645
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.9620306864886794,-14855.519296047154,-14854.965869877957,-8330.283961333756,-8328.474295692753,0.16772845720483542,19.50634789466858,2.6322405338287354,29.565749168395996
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.6620306864886796,-14855.480128276005,-14854.92213282084,-8330.08684926218,-8328.270064964854,0.16794957738232721,20.799402713775635,2.77781081199646,28.194247484207153
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.3620306864886795,-14855.104308369013,-14854.533362510827,-8329.490896658877,-8327.65891675274,0.16830432402531345,20.944277048110962,2.858151435852051,28.301875114440918
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.2620306864886794,-14854.79069090577,-14854.212132388955,-8329.080028609776,-8327.239494849851,0.16842719189509234,21.122802019119263,2.839071750640869,28.620609521865845
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.8620306864886793,-14855.52234742611,-14854.967661511391,-8330.226655719865,-8328.414083363405,0.16752650854512638,20.233819723129272,2.7116236686706543,29.83463144302368
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.5620306864886795,-14855.415114934458,-14854.85418743119,-8329.96049259767,-8328.140414869587,0.16807370237278,20.71703839302063,2.729518413543701,29.404799699783325
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.7620306864886794,-14855.51141083475,-14854.955846169201,-8330.18014915586,-8328.366754059065,0.16801638687972717,20.374061584472656,2.737135887145996,29.839696884155273
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.4620306864886796,-14855.29891043794,-14854.733694270097,-8329.766974477974,-8327.941382344867,0.16818378647260496,20.86246919631958,2.8257863521575928,29.693145513534546
PBE,PBE0,16,N/A,NAO-VCC-3Z,4.2620306864886786,-14855.314637479685,-14854.754003516415,-8330.548685558335,-8328.729362951377,0.1678613060579394,16.935903549194336,2.4135587215423584,22.66040849685669
PBE,PBE0,16,N/A,NAO-VCC-3Z,4.362030686488679,-14855.3126654413,-14854.751793357542,-8330.564192473486,-8328.744653440288,0.1678144714449189,16.737592458724976,2.417362928390503,22.846546411514282
PBE,PBE0,16,N/A,NAO-VCC-3Z,4.162030686488679,-14855.317477843937,-14854.756476765684,-8330.535160546759,-8328.715424688457,0.1674732618514098,17.01099967956543,2.429544687271118,23.025452852249146
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.5620306864886793,-14855.338308122055,-14854.779094564783,-8330.471214658059,-8328.656068405222,0.16765201948830522,18.305379390716553,2.433443307876587,24.275111198425293
PBE,PBE0,16,N/A,NAO-VCC-3Z,4.062030686488679,-14855.319898415124,-14854.759251246565,-8330.519198655427,-8328.6993615001,0.1676831955092117,16.964727878570557,2.45406436920166,25.311896085739136
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.0620306864886793,-14855.371118993715,-14854.814571479847,-8330.4286527115,-8328.618059514152,0.16774993634037075,18.605375289916992,2.4944419860839844,24.54042077064514
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.2620306864886794,-14855.35619067096,-14854.797898290331,-8330.433563235685,-8328.619542103748,0.16735283461802544,18.639366388320923,2.497265100479126,24.4804425239563
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.962030686488679,-14855.322885752565,-14854.762355496425,-8330.508526352254,-8328.68971720837,0.16750785459287781,17.517379760742188,2.433102607727051,25.631130695343018
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.9620306864886796,-14855.38056549711,-14854.824427610873,-8330.41032293221,-8328.599568462214,0.16771712895177923,18.685120344161987,2.566899299621582,25.03486943244934
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.862030686488679,-14855.391272329014,-14854.835416581906,-8330.39709166675,-8328.586445247605,0.1674717865830807,19.017486810684204,2.55918025970459,24.93402862548828
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.762030686488679,-14855.329154977731,-14854.76975709334,-8330.501271510042,-8328.684804079698,0.16788432871336859,17.80141544342041,2.457247734069824,25.952441453933716
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.86203068648868,-14855.32608757495,-14854.765839334399,-8330.506907744304,-8328.689044480323,0.1675543683724615,18.41067337989807,2.439619541168213,26.0361647605896
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.662030686488679,-14855.333735298565,-14854.774152566994,-8330.479372220045,-8328.662638320795,0.16762161334516792,17.374653577804565,2.5523011684417725,26.01264762878418
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.4620306864886787,-14855.34319043436,-14854.784650933747,-8330.462033034426,-8328.64718891715,0.16779354866038834,18.36923336982727,2.586540460586548,26.213631629943848
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.362030686488679,-14855.349395179848,-14854.790890120099,-8330.448085083797,-8328.63363936163,0.16752115247487515,18.4993736743927,2.448486566543579,26.357903718948364
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.162030686488679,-14855.363653506825,-14854.805760197398,-8330.426519988721,-8328.613210547017,0.16720221629167534,18.477185487747192,2.428360939025879,26.87561535835266
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.6620306864886794,-14855.823794506317,-14854.861071883666,-10470.061964833596,-10467.821751323016,0.16614492839861986,19.023505926132202,2.534372568130493,27.95588254928589
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.7620306864886794,-14855.810754548134,-14854.847616885918,-10470.072579242993,-10467.83239383842,0.16617110843017258,19.044992446899414,2.6864500045776367,28.06068706512451
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.5620306864886793,-14855.83786675945,-14854.875765619881,-10470.06378859374,-10467.824711482004,0.16616686195522787,19.048480987548828,2.5654447078704834,28.367825269699097
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.462030686488679,-14855.853272662618,-14854.89158623954,-10470.060179478558,-10467.821665368341,0.16604838873148298,19.15028214454651,2.593378782272339,28.754319667816162
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.362030686488679,-14855.869377594163,-14854.908261792729,-10470.053981391924,-10467.815842562108,0.1662777494771064,19.36475443840027,2.670520782470703,28.914713382720947
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.262030686488679,-14855.886058749793,-14854.925255445047,-10470.04906346961,-10467.811102344067,0.16635835475028157,19.374621391296387,2.5753939151763916,29.118404865264893
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.0620306864886793,-14855.917123412337,-14854.955988893813,-10470.040929093684,-10467.803125187806,0.1661554427709226,19.56517219543457,2.624190330505371,29.13310694694519
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.16203068648868,-14855.90231284844,-14854.941659998267,-10470.047241308037,-10467.809583628736,0.16646337377854914,19.455034494400024,2.6455793380737305,29.37019944190979
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.9620306864886794,-14855.927343852247,-14854.965869877942,-10470.037788478892,-10467.800219762608,0.16640677671748816,19.385376453399658,2.7241969108581543,29.46391487121582
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.8620306864886793,-14855.93025721224,-14854.967661511382,-10469.998184011181,-10467.75855836314,0.16622967205309,19.921486377716064,2.6854236125946045,29.343348503112793
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.6620306864886796,-14855.888395692975,-14854.92213282085,-10469.892602931868,-10467.649187500132,0.1663844768048638,19.91474676132202,2.743602991104126,29.483112812042236
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.7620306864886794,-14855.919813199773,-14854.95584616921,-10469.967887104933,-10467.727430861923,0.16640839763919768,19.990137100219727,2.6868910789489746,29.72788095474243
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.5620306864886795,-14855.823426427687,-14854.854187431212,-10469.800377132,-10467.554478527389,0.16650774966069729,20.417579650878906,2.7135658264160156,29.650679111480713
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.4620306864886796,-14855.70697474681,-14854.73369427011,-10469.646775641359,-10467.396910662846,0.16675430424733867,20.484594345092773,2.727108955383301,29.88956332206726
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.2620306864886794,-14855.198580856511,-14854.212132388942,-10469.04896676651,-10466.78577138664,0.16701658778418169,20.670592784881592,2.722787618637085,30.067930459976196
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.3620306864886795,-14855.512330119773,-14854.533362510816,-10469.410633878842,-10467.155162576557,0.16681371063865977,20.674261569976807,2.8158323764801025,30.185816764831543
PBE,PBE0,22,N/A,NAO-VCC-3Z,4.362030686488679,-14855.72136944524,-14854.751793357535,-10470.178335594412,-10467.927128131441,0.16595935932207356,18.583431482315063,2.4903225898742676,25.46824598312378
PBE,PBE0,22,N/A,NAO-VCC-3Z,4.2620306864886786,-14855.723291573662,-14854.75400351642,-10470.168386355577,-10467.917304688588,0.16610134402303367,18.612757205963135,2.4546945095062256,25.60468339920044
PBE,PBE0,22,N/A,NAO-VCC-3Z,4.162030686488679,-14855.72554249932,-14854.756476765679,-10470.162963557957,-10467.912619524617,0.16599831629473136,18.63214635848999,2.4831931591033936,25.741426706314087
PBE,PBE0,22,N/A,NAO-VCC-3Z,4.062030686488679,-14855.728012895435,-14854.759251246553,-10470.157319633998,-10467.907708809838,0.16612497647724195,18.620211124420166,2.4251747131347656,25.895534992218018
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.962030686488679,-14855.7308509759,-14854.76235549643,-10470.150635973121,-10467.901788967749,0.1661692440900262,18.616971015930176,2.4635841846466064,26.06409215927124
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.762030686488679,-14855.737863306327,-14854.769757093352,-10470.134276184308,-10467.886473911167,0.16603930520229265,18.72350311279297,2.5016841888427734,26.29215717315674
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.86203068648868,-14855.73446944196,-14854.765839334395,-10470.135469620733,-10467.886586120267,0.16585254522861606,18.673689126968384,2.4402806758880615,26.261265754699707
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.662030686488679,-14855.741924053717,-14854.774152566999,-10470.123928435714,-10467.876531018936,0.16610878218058295,18.75329303741455,2.489757776260376,26.317248582839966
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.5620306864886793,-14855.746514499731,-14854.779094564787,-10470.118210547142,-10467.871676177663,0.1660752049026138,18.702013969421387,2.4529757499694824,26.77853775024414
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.4620306864886787,-14855.751688524566,-14854.784650933741,-10470.10745350429,-10467.861198425919,0.1661477114382336,18.831414699554443,2.481064558029175,26.776217222213745
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.362030686488679,-14855.757475035558,-14854.790890120112,-10470.101521466284,-10467.85624419246,0.16609090539501087,18.925701379776,2.452039957046509,26.999148845672607
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.162030686488679,-14855.771403375684,-14854.805760197407,-10470.090023550554,-10467.846556797123,0.1659855083710349,19.09060287475586,2.559037208557129,27.106358528137207
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.2620306864886794,-14855.763953180069,-14854.797898290324,-10470.096939927269,-10467.85259818559,0.16603600435471763,19.109675884246826,2.5171070098876953,27.343113660812378
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.9620306864886796,-14855.788915431976,-14854.824427610885,-10470.07286691773,-10467.830267629193,0.166178954228036,19.156177282333374,2.521284580230713,27.578410625457764
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.0620306864886793,-14855.779544919946,-14854.814571479868,-10470.080081003785,-10467.837041976272,0.16609998463275194,19.18007802963257,2.540684938430786,27.604151964187622
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.862030686488679,-14855.799278199931,-14854.835416581911,-10470.07612774612,-10467.83501466969,0.16604616287326035,19.47012686729431,2.5586209297180176,27.950624704360962
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.6620306864886794,-14856.239020635188,-14854.861071883674,-12609.942095313781,-12607.398143377974,0.15851126334578586,19.468106746673584,2.5938053131103516,27.836121082305908
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.5620306864886793,-14856.25318433985,-14854.87576561988,-12609.946409966562,-12607.40306456622,0.15854043781491997,19.760194540023804,2.6008458137512207,28.119916677474976
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.462030686488679,-14856.268440929112,-14854.891586239553,-12609.949704903542,-12607.406985902773,0.15854776319958114,19.870431900024414,2.5955464839935303,28.27068257331848
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.262030686488679,-14856.301442283251,-14854.925255445054,-12609.951055636335,-12607.408841487279,0.15852348145504438,20.128730535507202,2.6429240703582764,28.35360860824585
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.7620306864886794,-14856.226563428143,-14854.8476168859,-12609.930948841338,-12607.385425797276,0.15834405500942964,19.760438203811646,2.5760931968688965,28.62818717956543
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.362030686488679,-14856.284742973572,-14854.908261792747,-12609.948747561712,-12607.40624180478,0.15851857920529816,19.908222675323486,2.581928014755249,29.21917724609375
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.16203068648868,-14856.317840589718,-14854.941659998267,-12609.950701029284,-12607.408249496739,0.1585742494014044,20.31196427345276,2.6582257747650146,28.694817543029785
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.0620306864886793,-14856.332281596358,-14854.955988893787,-12609.950785271885,-12607.408201198974,0.1586135553615221,20.27566361427307,2.6284687519073486,28.984323501586914
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.8620306864886793,-14856.345255325767,-14854.967661511379,-12609.930752240432,-12607.386824427387,0.1587347019022769,20.744388818740845,2.75883412361145,30.20102310180664
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.9620306864886794,-14856.342812494055,-14854.965869877946,-12609.945541819096,-12607.40239835324,0.15856286773018471,20.14752745628357,2.6602041721343994,31.197829723358154
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.3620306864886795,-14855.92770996534,-14854.533362510829,-12609.381836104163,-12606.820899371567,0.15888484138482942,21.55836796760559,2.7588536739349365,29.91833996772766
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.7620306864886794,-14856.334407821087,-14854.955846169205,-12609.913198817638,-12607.368984651614,0.15905050417816277,20.922566413879395,2.8095881938934326,30.584562301635742
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.6620306864886796,-14856.303219904525,-14854.922132820837,-12609.849507284403,-12607.302208957573,0.15893796935464283,21.249974966049194,2.771979808807373,30.705856323242188
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.2620306864886794,-14855.61385951001,-14854.212132388955,-12609.035546190564,-12606.467250343718,0.15901541988322726,21.59046959877014,2.764723062515259,30.411309242248535
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.4620306864886796,-14856.12245566213,-14854.733694270106,-12609.602906091015,-12607.047210343308,0.1588008144167082,21.25648522377014,2.7363827228546143,31.112886905670166
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.5620306864886795,-14856.238785680609,-14854.854187431218,-12609.748908384096,-12607.19768284068,0.15871427837548283,21.322867393493652,2.760270357131958,31.146186113357544
PBE,PBE0,28,N/A,NAO-VCC-3Z,4.062030686488679,-14856.143329011482,-14854.759251246569,-12609.979892982738,-12607.428092456226,0.15848857499459437,18.095366716384888,2.4515109062194824,25.913937091827393
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.962030686488679,-14856.146039297668,-14854.762355496416,-12609.970863861774,-12607.41932672818,0.15854981815374403,18.17524266242981,2.4379630088806152,26.13957977294922
PBE,PBE0,28,N/A,NAO-VCC-3Z,4.2620306864886786,-14856.138306787067,-14854.754003516417,-12609.993035218364,-12607.440731951794,0.15855944576195224,18.06826162338257,2.4744060039520264,26.468737363815308
PBE,PBE0,28,N/A,NAO-VCC-3Z,4.162030686488679,-14856.140767898534,-14854.756476765666,-12609.9896941834,-12607.437653689332,0.15850756621717751,18.1068594455719,2.429014205932617,26.924219608306885
PBE,PBE0,28,N/A,NAO-VCC-3Z,4.362030686488679,-14856.136127227095,-14854.751793357547,-12610.002334060686,-12607.45003515621,0.1585813439450014,18.062009572982788,2.4472038745880127,27.113535404205322
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.762030686488679,-14856.153083167655,-14854.769757093352,-12609.965490374729,-12607.414848168135,0.15851315305351582,18.325241327285767,2.4628663063049316,27.394103527069092
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.362030686488679,-14856.172940466655,-14854.790890120112,-12609.945383248782,-12607.396491379328,0.15835483606971448,18.524702310562134,2.4789106845855713,27.23409605026245
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.662030686488679,-14856.157061616866,-14854.774152566977,-12609.96175419612,-12607.411783651789,0.15853385411567472,18.42924690246582,2.397378444671631,27.531485557556152
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.86203068648868,-14856.149515716237,-14854.76583933439,-12609.969174480057,-12607.418021947702,0.15844443620135545,18.328635215759277,2.515115261077881,27.81640076637268
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.0620306864886793,-14856.194798322056,-14854.81457147985,-12609.938955531608,-12607.39225647899,0.158516971164747,18.694454669952393,2.507430076599121,27.753033876419067
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.2620306864886794,-14856.179680217794,-14854.797898290324,-12609.937778926287,-12607.389027809455,0.15831360529583777,18.69330644607544,2.4783859252929688,27.795489072799683
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.5620306864886793,-14856.161810057456,-14854.779094564778,-12609.953446104788,-12607.403589772955,0.1584611043031801,18.349658489227295,2.540278434753418,28.347280025482178
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.162030686488679,-14856.186640095044,-14854.805760197385,-12609.942983530436,-12607.395603281271,0.1584702381816857,18.62586808204651,2.4835216999053955,28.27730441093445
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.4620306864886787,-14856.167147709059,-14854.784650933732,-12609.947193227381,-12607.39763922216,0.15837043843300236,18.32519292831421,2.490255832672119,28.601731061935425
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.9620306864886796,-14856.204263221793,-14854.82442761088,-12609.941102874334,-12607.394923673695,0.15849124354146907,18.80020308494568,2.528953790664673,28.41431212425232
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.862030686488679,-14856.21482153557,-14854.835416581911,-12609.934428145074,-12607.388554257226,0.15840074808164656,19.140042543411255,2.5522000789642334,28.013964653015137
PBE,PBE0,4,N/A,NAO-VCC-4Z,2.6620306864886794,-14854.718594745882,-14854.962764087344,-4069.6846779233783,-4068.387823820216,0.20440653140452003,39.116472482681274,5.846023797988892,130.26458096504211
PBE,PBE0,4,N/A,NAO-VCC-4Z,2.462030686488679,-14854.747479813275,-14854.992645937138,-4069.6088468362464,-4068.31425141186,0.20452613231977898,39.056938886642456,6.095519781112671,131.2576060295105
PBE,PBE0,4,N/A,NAO-VCC-4Z,2.7620306864886794,-14854.705746782818,-14854.949627889493,-4069.7222580976213,-4068.424025605931,0.20452674751903607,38.965728759765625,5.953453779220581,137.052880525589
