LL XC,HL XC,HL Atoms,Post-HF Method,Basis,OH-H Distance,Total DFT Energy (A-in-B),AB LL Energy,A HL Energy,A LL Energy,PB Correction,AB_LL Time,A_LL Time,A_HL Time
PBE,PBE,4,RPA,NAO-VCC-4Z,2.0620306864886793,-14865.11467460925,-14855.05597271324,-4078.155600784692,-4068.0968988887143,2.94554379637324e-13,38.055888652801514,6.306406021118164,552.4575350284576
PBE,PBE,4,RPA,NAO-VCC-4Z,3.362030686488679,-14864.954670588768,-14854.895507158712,-4078.6815707209753,-4068.622407290907,5.109385585247429e-13,35.8537540435791,5.534424543380737,524.6176853179932
PBE,PBE,4,RPA,NAO-VCC-4Z,2.9620306864886796,-14864.98631464434,-14854.927063681373,-4078.551588645254,-4068.4923376822935,-2.730292518945965e-13,37.055047035217285,5.824875593185425,536.3741447925568
PBE,PBE,4,RPA,NAO-VCC-4Z,3.162030686488679,-14864.96855318431,-14854.908989940328,-4078.612582528259,-4068.553019284272,-4.735528103400055e-13,35.84452843666077,5.511937141418457,539.1765294075012
PBE,PBE,4,RPA,NAO-VCC-4Z,3.5620306864886793,-14864.943128142439,-14854.884189310485,-4078.729923684935,-4068.6709848529918,-2.496159550516297e-13,35.594401359558105,5.492492198944092,540.4375672340393
PBE,PBE,4,RPA,NAO-VCC-4Z,3.2620306864886794,-14864.960926275791,-14854.902249980782,-4078.6598756841604,-4068.601199389149,7.737716972780473e-13,35.80772566795349,5.535966634750366,541.2689521312714
PBE,PBE,4,RPA,NAO-VCC-4Z,2.862030686488679,-14864.996380089542,-14854.937743138516,-4078.5250889496174,-4068.4664519986027,3.2098874704067363e-13,36.57810187339783,5.707082271575928,540.8069353103638
PBE,PBE,4,RPA,NAO-VCC-4Z,3.4620306864886787,-14864.948778140197,-14854.889515585188,-4078.70846786295,-4068.6492053079446,-2.669871107738309e-13,35.58396768569946,5.5425755977630615,543.8562905788422
PBE,PBE,4,RPA,NAO-VCC-4Z,3.0620306864886793,-14864.97595676542,-14854.917509300389,-4078.589993912563,-4068.531546447537,3.613955657857937e-13,36.18748760223389,5.712617874145508,545.1491763591766
PBE,PBE,4,RPA,NAO-VCC-4Z,3.662030686488679,-14864.93779921636,-14854.879455486327,-4078.7727407778193,-4068.714397047791,-8.798868007114936e-14,34.605069160461426,5.415149688720703,502.70188164711
PBE,PBE,4,RPA,NAO-VCC-4Z,3.962030686488679,-14864.92515339419,-14854.868164119202,-4078.8613135533615,-4068.8043242783674,6.064799149968492e-13,34.334670543670654,5.344768047332764,534.4078269004822
PBE,PBE,4,RPA,NAO-VCC-4Z,3.86203068648868,-14864.929233112216,-14854.871499328245,-4078.8287418122245,-4068.7710080282454,-3.3080722636191773e-13,34.00043320655823,5.3357322216033936,538.2247745990753
PBE,PBE,4,RPA,NAO-VCC-4Z,4.162030686488679,-14864.919165308302,-14854.862535009312,-4078.9268373406976,-4068.870207041702,-3.7574565094761203e-13,33.224443435668945,5.207339763641357,540.3875427246094
PBE,PBE,4,RPA,NAO-VCC-4Z,4.362030686488679,-14864.914293748916,-14854.858043630898,-4078.9726802531013,-4068.9164301350847,4.0595635655144017e-13,33.21724891662598,5.290260553359985,541.1281487941742
PBE,PBE,4,RPA,NAO-VCC-4Z,3.762030686488679,-14864.933180679218,-14854.875248249164,-4078.797103694067,-4068.7391712640247,8.549629685883354e-13,34.00639367103577,5.461524248123169,540.3820333480835
PBE,PBE,4,RPA,NAO-VCC-4Z,4.2620306864886786,-14864.916751716877,-14854.860163785863,-4078.94567231334,-4068.8890843823265,1.7257865576186806e-13,33.19738030433655,5.163145065307617,545.0905272960663
PBE,PBE,4,RPA,NAO-VCC-4Z,4.062030686488679,-14864.922399321997,-14854.86519298894,-4078.8771935270843,-4068.8199871940224,7.220358639314917e-13,33.603875160217285,5.292503595352173,544.9736909866333
PBE,PBE,4,RPA,NAO-VCC-5Z,0.0,-7433.0139008626975,-7427.442286874689,-2041.5125763353617,-2035.9409623473503,2.341329684296678e-14,55.90573263168335,9.634732961654663,267.1945548057556
PBE,PBE,10,RPA,NAO-VCC-4Z,4.2620306864886786,-14873.845316859793,-14854.860163785881,-6209.3536078090065,-6190.368454735093,2.1109730540674888e-13,48.48580861091614,7.946076393127441,904.6247129440308
PBE,PBE,10,RPA,NAO-VCC-4Z,4.162030686488679,-14873.848158227422,-14854.862535009352,-6209.331723215461,-6190.346099997394,-2.7605032245497933e-13,48.58574962615967,8.138866662979126,906.0119397640228
PBE,PBE,10,RPA,NAO-VCC-4Z,3.2620306864886794,-14873.893659298765,-14854.90224998081,-6209.140221119206,-6190.14881180126,-4.969661071829723e-13,51.74109196662903,8.538070678710938,911.0739085674286
PBE,PBE,10,RPA,NAO-VCC-4Z,4.062030686488679,-14873.851330640962,-14854.86519298898,-6209.306763109806,-6190.320625457842,-3.5365407247481277e-13,49.3123733997345,8.107942819595337,919.7016279697418
PBE,PBE,10,RPA,NAO-VCC-4Z,3.0620306864886793,-14873.908733287471,-14854.917509300365,-6209.08314975449,-6190.091925767388,-2.0826505175639e-13,52.35564160346985,8.844686508178711,926.2557826042175
PBE,PBE,10,RPA,NAO-VCC-4Z,3.5620306864886793,-14873.872860433381,-14854.88418931048,-6209.194518110784,-6190.205846987872,9.950651158260882e-14,50.187119245529175,8.450947761535645,931.3460524082184
PBE,PBE,10,RPA,NAO-VCC-4Z,2.7620306864886794,-14873.94431274452,-14854.94962788954,-6209.0109729252,-6190.016288070223,1.6427071172081532e-13,55.07420206069946,9.196730852127075,926.3011748790741
PBE,PBE,10,RPA,NAO-VCC-4Z,3.962030686488679,-14873.854003913157,-14854.868164119165,-6209.290004435852,-6190.304164641862,-2.303566302291893e-13,49.40503692626953,8.203201055526733,937.0732884407043
PBE,PBE,10,RPA,NAO-VCC-4Z,3.662030686488679,-14873.866963755361,-14854.879455486345,-6209.22265316822,-6190.235144899199,-1.9769130479505015e-13,50.799256324768066,8.378138780593872,936.6742148399353
PBE,PBE,10,RPA,NAO-VCC-4Z,3.362030686488679,-14873.88646272177,-14854.895507158724,-6209.159575179181,-6190.16861961613,1.4085741487784855e-13,51.79071021080017,8.49162745475769,943.2606256008148
PBE,PBE,10,RPA,NAO-VCC-4Z,4.362030686488679,-14873.84233834581,-14854.85804363088,-6209.371882946829,-6190.387588231891,-5.400163626684274e-14,48.44603228569031,7.9706292152404785,949.9006812572479
PBE,PBE,10,RPA,NAO-VCC-4Z,2.0620306864886793,-14874.063035068371,-14855.055972713306,-6208.795643345421,-6189.78858099036,8.591169406088617e-14,55.14466834068298,9.701573133468628,940.5298647880554
PBE,PBE,10,RPA,NAO-VCC-4Z,2.9620306864886796,-14873.919165737347,-14854.927063681374,-6209.061995241694,-6190.069893185721,-3.0739392951895096e-13,53.4605610370636,8.91391634941101,946.3683040142059
PBE,PBE,10,RPA,NAO-VCC-4Z,3.762030686488679,-14873.86275083906,-14854.875248249149,-6209.242514365141,-6190.255011775226,-1.9976829080531335e-13,50.518800020217896,8.352442502975464,952.5161612033844
PBE,PBE,10,RPA,NAO-VCC-4Z,2.862030686488679,-14873.931177519387,-14854.937743138502,-6209.033231234419,-6190.039796853529,-2.4395144775091193e-13,54.743560791015625,9.059691429138184,948.6020758152008
PBE,PBE,10,RPA,NAO-VCC-4Z,1.9620306864886794,-14874.074163497466,-14855.065670153454,-6208.749572705258,-6189.741079361242,-4.069004411015598e-13,59.7567994594574,9.876775979995728,942.9426374435425
PBE,PBE,10,RPA,NAO-VCC-4Z,2.362030686488679,-14874.009329327628,-14855.009017378616,-6208.903920176985,-6189.9036082279745,-8.194653895038373e-14,57.4669349193573,9.512664556503296,948.2473366260529
PBE,PBE,10,RPA,NAO-VCC-4Z,3.162030686488679,-14873.899305778154,-14854.908989940204,-6209.107476902,-6190.117161064045,2.888898723366062e-14,52.167370557785034,8.711143493652344,955.4987885951996
PBE,PBE,10,RPA,NAO-VCC-4Z,3.4620306864886787,-14873.879885087224,-14854.889515585231,-6209.179046498877,-6190.1886769968805,-1.7031285284158095e-13,50.651118993759155,8.553945779800415,957.4816789627075
PBE,PBE,10,RPA,NAO-VCC-4Z,3.86203068648868,-14873.858805045242,-14854.871499328276,-6209.267044421368,-6190.27973870441,-6.646355232842183e-14,49.7647123336792,8.208441972732544,959.5876817703247
PBE,PBE,10,RPA,NAO-VCC-4Z,1.3620306864886795,-14873.649198632744,-14854.633338052821,-6207.797824328824,-6188.781963748899,1.3519290757713075e-13,65.50384497642517,10.666609287261963,939.2253167629242
PBE,PBE,10,RPA,NAO-VCC-4Z,2.5620306864886793,-14873.974381542168,-14854.97713935415,-6208.9565484890245,-6189.959306301011,-1.642707117208153e-14,55.80161190032959,9.226806640625,954.5643136501312
PBE,PBE,10,RPA,NAO-VCC-4Z,2.262030686488679,-14874.028026628832,-14855.025724603873,-6208.876242169224,-6189.873940144267,2.4168564483062483e-14,57.113821506500244,9.50637149810791,952.9131994247437
PBE,PBE,10,RPA,NAO-VCC-4Z,2.6620306864886794,-14873.958160774295,-14854.962764087304,-6208.984895042423,-6189.989498355431,-9.100975063153217e-14,54.47882914543152,9.258652210235596,956.2063508033752
PBE,PBE,10,RPA,NAO-VCC-4Z,1.8620306864886793,-14874.078441595233,-14855.067327911329,-6208.67874370936,-6189.667630025453,4.9281213516244595e-14,61.29026985168457,10.019356727600098,948.1173994541168
PBE,PBE,10,RPA,NAO-VCC-4Z,2.16203068648868,-14874.046263953442,-14855.041869223507,-6208.8397935358635,-6189.83539880593,7.703729928976167e-14,58.075124740600586,9.669731140136719,952.6545970439911
PBE,PBE,10,RPA,NAO-VCC-4Z,2.462030686488679,-14873.991704426231,-14854.992645937187,-6208.930972872133,-6189.9319143830835,9.610780720217816e-14,56.3587601184845,9.289587020874023,955.1794714927673
PBE,PBE,10,RPA,NAO-VCC-4Z,1.7620306864886794,-14874.068414439533,-14855.055431981504,-6208.596481085678,-6189.583498627651,7.968073603009662e-14,61.974581241607666,10.161407947540283,956.135422706604
PBE,PBE,10,RPA,NAO-VCC-4Z,1.5620306864886795,-14873.96884668796,-14854.95379923889,-6208.33108244141,-6189.316034992344,-4.174741880628996e-13,64.22029137611389,10.530325651168823,953.3674423694611
PBE,PBE,10,RPA,NAO-VCC-4Z,1.2620306864886794,-14873.32469175919,-14854.311673808195,-6207.36763775881,-6188.354619807813,7.835901765992915e-14,65.77705073356628,10.768823623657227,951.2286350727081
PBE,PBE,10,RPA,NAO-VCC-4Z,1.6620306864886796,-14874.036170507816,-14855.021697725888,-6208.48230237444,-6189.467829592508,6.268721412794331e-14,62.72637724876404,10.297458410263062,958.624844789505
PBE,PBE,10,RPA,NAO-VCC-4Z,1.4620306864886796,-14873.849099099738,-14854.83343463275,-6208.112039568559,-6189.096375101566,5.2679917896675256e-14,64.75814604759216,10.66385269165039,962.176611661911
PBE,PBE,4,RPA,NAO-VCC-5Z,4.2620306864886786,-14866.031474490948,-14854.886074395932,-4080.0865877152137,-4068.94118762021,-2.730292518945965e-13,121.59469103813171,22.44685125350952,2109.200317144394
PBE,PBE,4,RPA,NAO-VCC-5Z,3.86203068648868,-14866.042533838228,-14854.897150208259,-4079.9832044407985,-4068.8378208108334,-3.4780074826407103e-13,125.20083165168762,23.020742893218994,2106.8216965198517
PBE,PBE,4,RPA,NAO-VCC-5Z,4.362030686488679,-14866.029461866556,-14854.884004979654,-4080.1087318526315,-4068.9632749657294,-8.897052800327376e-13,120.79046058654785,22.320956468582153,2113.325662612915
PBE,PBE,4,RPA,NAO-VCC-5Z,2.5620306864886793,-14866.1378726155,-14855.001317083483,-4079.537114278678,-4068.400558746658,-2.0769860102631822e-14,141.8417046070099,25.53458595275879,2090.8785741329193
PBE,PBE,4,RPA,NAO-VCC-5Z,3.362030686488679,-14866.06451167275,-14854.920680814728,-4079.8065023794616,-4068.6626715214416,-4.4258683709608174e-13,129.52421927452087,23.772144317626953,2111.943240404129
PBE,PBE,4,RPA,NAO-VCC-5Z,3.962030686488679,-14866.039218750515,-14854.893889601466,-4079.996693557984,-4068.851364408939,-8.417457848866606e-13,124.9979944229126,22.913726329803467,2127.2821369171143
PBE,PBE,4,RPA,NAO-VCC-5Z,3.5620306864886793,-14866.053611888798,-14854.909570859803,-4079.8834956657756,-4068.7394546367796,3.9424970812995676e-13,127.17940711975098,23.278516054153442,2126.582436800003
PBE,PBE,4,RPA,NAO-VCC-5Z,4.062030686488679,-14866.035907689338,-14854.890987414366,-4080.050095019762,-4068.9051747447866,-2.907780414368455e-13,123.84286332130432,22.932178258895874,2137.6785831451416
PBE,PBE,4,RPA,NAO-VCC-5Z,4.162030686488679,-14866.033386889343,-14854.888391016315,-4080.0691921764274,-4068.9241963034037,-4.811054867409626e-13,123.05851435661316,22.818921089172363,2141.049050092697
PBE,PBE,4,RPA,NAO-VCC-5Z,3.4620306864886787,-14866.058657779146,-14854.914795254208,-4079.847601643556,-4068.703739118625,1.1819938567497746e-13,129.0630955696106,23.703553438186646,2135.1221878528595
PBE,PBE,4,RPA,NAO-VCC-5Z,3.0620306864886793,-14866.084388941075,-14854.943179127093,-4079.7154340571606,-4068.5742242431756,5.630520256913463e-13,132.9209179878235,24.235004901885986,2131.5877470970154
PBE,PBE,4,RPA,NAO-VCC-5Z,2.6620306864886794,-14866.124581054713,-14854.987065750713,-4079.5732270874832,-4068.4357117834825,1.066626724725156e-12,138.4074990749359,25.161969900131226,2127.5306434631348
PBE,PBE,4,RPA,NAO-VCC-5Z,1.7620306864886794,-14866.195612702102,-14855.0779044241,-4078.932724265391,-4067.815015987385,-5.030082483037379e-13,148.8194375038147,26.579754114151,2114.9903967380524
PBE,PBE,4,RPA,NAO-VCC-5Z,3.162030686488679,-14866.07717187562,-14854.934779781655,-4079.7471542392605,-4068.6047621452944,4.614685280984743e-13,131.16272449493408,24.166677474975586,2141.7804441452026
PBE,PBE,4,RPA,NAO-VCC-5Z,3.2620306864886794,-14866.069954057482,-14854.927312834516,-4079.782551195989,-4068.6399099730183,2.5301465943206036e-14,131.0983202457428,24.124165058135986,2145.8618054389954
PBE,PBE,4,RPA,NAO-VCC-5Z,1.5620306864886795,-14866.08394289197,-14854.976178828969,-4078.531110629403,-4067.4233465664,1.3009485100648479e-13,154.6136257648468,27.487706422805786,2110.0952038764954
PBE,PBE,4,RPA,NAO-VCC-5Z,3.662030686488679,-14866.049272401086,-14854.904932629177,-4079.904871308331,-4068.760531536419,-1.4123504869789638e-13,126.95133757591248,23.318445920944214,2149.504636526108
PBE,PBE,4,RPA,NAO-VCC-5Z,2.362030686488679,-14866.167809417406,-14855.03295714143,-4079.4486225606497,-4068.313770284668,-4.618461619185221e-13,138.2126500606537,24.849567890167236,2147.5807361602783
PBE,PBE,4,RPA,NAO-VCC-5Z,2.9620306864886796,-14866.093373028416,-14854.952608808366,-4079.682951306897,-4068.5421870868513,-1.8579583946354285e-13,134.61497020721436,24.617048501968384,2160.1935861110687
PBE,PBE,4,RPA,NAO-VCC-5Z,2.7620306864886794,-14866.111456268736,-14854.974053599748,-4079.60760686533,-4068.470204196333,-1.3613699212725038e-13,138.8095462322235,25.00275492668152,2156.352550268173
PBE,PBE,4,RPA,NAO-VCC-5Z,1.8620306864886793,-14866.212676556941,-14855.089872770908,-4079.0702047834657,-4067.9474009974265,-9.19538351816518e-14,147.26211786270142,26.23618173599243,2143.76815199852
PBE,PBE,4,RPA,NAO-VCC-5Z,2.262030686488679,-14866.183286387688,-14855.049552264638,-4079.3958498953552,-4068.262115772306,1.1933228713512102e-13,140.48360896110535,25.548529624938965,2180.7534770965576
PBE,PBE,4,RPA,NAO-VCC-5Z,1.9620306864886794,-14866.21410016033,-14855.088296966287,-4079.176313178612,-4068.0505099845677,3.400592549530901e-13,144.70649218559265,25.96163558959961,2178.9078557491302
PBE,PBE,4,RPA,NAO-VCC-5Z,1.6620306864886796,-14866.157677745958,-14855.04411295496,-4078.7636263626355,-4067.6500615716322,2.8907868924663015e-13,151.84691858291626,26.994497060775757,2173.96129488945
PBE,PBE,4,RPA,NAO-VCC-5Z,1.3620306864886795,-14865.748651847278,-14854.655645897297,-4077.80049394236,-4066.7074879923803,1.1159079382414006e-13,160.63667607307434,28.322088479995728,2168.444477558136
PBE,PBE,4,RPA,NAO-VCC-5Z,2.462030686488679,-14866.152219474297,-14855.01670242929,-4079.489674557317,-4068.3541575123063,-2.2129341854804087e-13,138.15542936325073,24.85451889038086,2209.536324739456
PBE,PBE,4,RPA,NAO-VCC-5Z,2.16203068648868,-14866.194907609319,-14855.06467889234,-4079.3295040344738,-4068.199275317499,-4.777067823605319e-14,142.0967240333557,26.106650829315186,2206.065675020218
PBE,PBE,4,RPA,NAO-VCC-5Z,2.0620306864886793,-14866.20689087556,-14855.078688345571,-4079.263927440619,-4068.1357249106213,4.633566971987135e-13,135.02379179000854,25.669663190841675,2215.47455906868
